xI_real,xI_imag,yout_real,yout_imag
0.58279255,0.090761821,-0.538047632,0.314699179
0.431817339,-0.001056203,-0.369232219,0.29891991
0.259073681,-0.092909063,-0.140742798,0.27757177
0.079511945,-0.181991299,0.051801911,0.155052492
-0.09177308,-0.26587933,0.328985465,-0.017919506
-0.24098701,-0.342652652,0.501861731,-0.094847608
-0.357229982,-0.411022944,0.611199751,-0.071313919
-0.433270107,-0.470202305,0.650431279,-0.05352751
-0.466114193,-0.519946976,0.71322731,-0.014759221
-0.45749202,-0.560349374,0.775382801,0.033769052
-0.41311155,-0.59140591,0.750008371,0.10550359
-0.34178701,-0.612925195,0.756604388,0.187570669
-0.254499405,-0.624411273,0.736012343,0.258615488
-0.162885914,-0.624899871,0.680110588,0.354307747
-0.077955135,-0.613003197,0.648298318,0.427747837
-0.008894801,-0.587096745,0.581429929,0.485079379
0.037898831,-0.545480406,0.495374931,0.522901026
0.059310871,-0.486810029,0.449720683,0.510626824
0.055695435,-0.410630672,0.372548016,0.476875285
0.030599418,-0.317455614,0.304906613,0.394267419
-0.009915014,-0.20906793,0.270480931,0.260851749
-0.058139776,-0.088816622,0.194571631,0.082713662
-0.105673464,0.038591639,-0.028683167,-0.08627633
-0.144489694,0.167246663,-0.243622591,-0.241417792
-0.167819177,0.290503992,-0.337730043,-0.346564329
-0.170782803,0.401602529,-0.320425883,-0.447598024
-0.150908181,0.494232366,-0.356739635,-0.492129322
-0.108086151,0.5633384,-0.396467213,-0.502459153
-0.044414186,0.605547317,-0.384977056,-0.508402413
0.036046535,0.619563905,-0.451238253,-0.425389545
0.128086311,0.606606363,-0.467858023,-0.400639948
0.22597813,0.570207458,-0.539046369,-0.316317203
0.324013809,0.515829988,-0.566766708,-0.24051198
0.417158943,0.450377593,-0.61133447,-0.112857312
0.501423138,0.381436455,-0.630702304,0.026372861
0.574099329,0.316465428,-0.675806598,0.137929775
0.633777343,0.261967158,-0.670651171,0.268660841
0.680220568,0.222792884,-0.68707888,0.357163077
0.714156583,0.201668927,-0.672434927,0.40243852
0.736877357,0.198909776,-0.68573495,0.449175269
0.749839521,0.21240969,-0.693143932,0.465035431
0.754343038,0.237998778,-0.697300652,0.470144985
0.75135745,0.269993816,-0.752736988,0.449829177
0.741293385,0.301915903,-0.757873574,0.459233737
0.723991616,0.32730615,-0.770888392,0.41378117
0.698886619,0.340461663,-0.780411118,0.406493835
0.664991907,0.337241614,-0.747686544,0.320394293
0.621359312,0.315436375,-0.75374099,0.264138189
0.567359895,0.27484755,-0.676200979,0.200536503
0.502613672,0.217620788,-0.635255666,0.175136255
0.427463614,0.147873376,-0.496688511,0.185377373
0.34310946,0.071030278,-0.382023651,0.178047888
0.251482577,-0.006583888,-0.230062955,0.210682192
0.155287601,-0.078576903,-0.101153732,0.176170699
0.057786717,-0.139103334,0.095962498,0.11087666
-0.037415613,-0.183370692,0.196882182,-0.003384951
-0.126724622,-0.208208118,0.330477304,-0.064167934
-0.206807191,-0.21209936,0.338192188,-0.112017056
-0.27484841,-0.195272006,0.373120376,-0.145169186
-0.329037428,-0.159628603,0.35300407,-0.190488876
-0.368568453,-0.108271634,0.365691675,-0.218704661
-0.393690517,-0.045140965,0.335057625,-0.298372938
-0.405853824,0.0254379,0.311298477,-0.350924275
-0.40743357,0.099206907,0.258392011,-0.42056154
-0.401526704,0.172347749,0.193374747,-0.47988261
-0.391642054,0.241784912,0.138798846,-0.537962156
-0.381206384,0.305283149,0.069286616,-0.559528503
-0.373212107,0.361534264,0.004855113,-0.609514729
-0.369943818,0.410148366,-0.048022838,-0.645558127
-0.372557807,0.451445018,-0.098194334,-0.696651759
-0.380738314,0.486191369,-0.130771325,-0.71391654
-0.392812773,0.515441007,-0.151885936,-0.751969498
-0.405859373,0.540379874,-0.160325111,-0.761629357
-0.415973998,0.562089497,-0.18711877,-0.795653911
-0.418725338,0.581432698,-0.196149866,-0.800710913
-0.409599689,0.59896446,-0.198715596,-0.79063577
-0.384824559,0.614868666,-0.183701391,-0.797220422
-0.341683228,0.62894317,-0.23123141,-0.752195105
-0.278941333,0.640613514,-0.213189755,-0.697285405
-0.197720652,0.649052282,-0.291779172,-0.666332695
-0.101180209,0.653104932,-0.332417385,-0.576535661
0.005669109,0.651355086,-0.394247809,-0.516036547
0.11592202,0.642377016,-0.475987381,-0.431541392
0.221659896,0.62472485,-0.558882281,-0.369408334
0.314582372,0.597124707,-0.610829693,-0.272884512
0.386821624,0.558688264,-0.650802153,-0.198696176
0.431902157,0.508955196,-0.65620036,-0.121625967
0.44536247,0.448168149,-0.610881548,-0.068022903
0.42554252,0.377479344,-0.589781165,-0.037105749
0.373792543,0.298930345,-0.501070146,-0.010396389
0.29438676,0.215337393,-0.426737409,0.059634378
0.194372925,0.130275937,-0.334385008,0.050605687
0.082897262,0.047969929,-0.216586372,0.014511073
-0.029627635,-0.027112135,-0.019301025,-0.10443141
-0.132562869,-0.090592992,0.165026188,-0.264083739
-0.2161108,-0.138619983,0.315478793,-0.26511137
-0.27235942,-0.168253533,0.398931042,-0.271610188
-0.296075592,-0.177825199,0.399060696,-0.230730687
-0.285239536,-0.167406834,0.423725534,-0.215242234
-0.241590168,-0.13871468,0.342926094,-0.197242085
-0.170166887,-0.094972456,0.28555849,-0.142924868
-0.078737628,-0.0408758,0.174592072,-0.108657703
0.022548508,0.017899111,0.017820297,0.062274377
0.122544722,0.07519525,-0.135964945,0.171471098
0.210117912,0.125008451,-0.275165419,0.257187003
0.275134102,0.162137375,-0.366887048,0.246446102
0.309858209,0.182706425,-0.399607689,0.215489144
0.309311516,0.184663355,-0.391467503,0.184311764
0.271849205,0.167951844,-0.370575895,0.169216655
0.199671015,0.134663285,-0.317430414,0.13965145
0.098248211,0.088790119,-0.226562476,0.088010617
-0.024157613,0.035705029,-0.127609133,-0.071948693
-0.157215599,-0.018204731,0.043339459,-0.248122074
-0.289572515,-0.066393085,0.25171102,-0.392004275
-0.409887925,-0.102812738,0.386992963,-0.432800983
-0.507923794,-0.12246666,0.485359199,-0.422327245
-0.57533824,-0.122191769,0.537298311,-0.465423966
-0.606532084,-0.100711174,0.540548768,-0.479769454
-0.599018379,-0.058727905,0.534843888,-0.4889837
-0.553293195,0.000918447,0.468059565,-0.485643763
-0.472999933,0.07377619,0.369849814,-0.470657641
-0.364426679,0.154324725,0.18614813,-0.502957435
-0.235601504,0.236538483,-0.020768049,-0.454940341
-0.095675772,0.314559214,-0.275182858,-0.350767487
0.046025566,0.383279983,-0.483553352,-0.220776636
0.180846695,0.438815205,-0.618427413,-0.116142765
0.301525333,0.478807813,-0.656370752,-0.022478619
0.40281092,0.502505108,-0.731975641,0.021623368
0.48156572,0.510605436,-0.773128145,0.088136648
0.537052161,0.505127001,-0.813430266,0.118162719
0.57092479,0.488847621,-0.786976173,0.124453977
0.586619593,0.464715608,-0.808074883,0.109949855
0.588916489,0.435641404,-0.803725905,0.134039069
0.583235329,0.403851804,-0.767561204,0.157730236
0.574950879,0.370672272,-0.775111204,0.153160132
0.568831066,0.336537804,-0.728110631,0.172880524
0.568244971,0.300716698,-0.707681177,0.203037508
0.575018463,0.261928952,-0.676584834,0.219393895
0.589304066,0.218608387,-0.648722428,0.242687521
0.609255592,0.168907321,-0.647851645,0.306117666
0.631466739,0.111627622,-0.622826024,0.354781988
0.651450034,0.046536217,-0.556681675,0.42644165
0.664112686,-0.025617438,-0.49918762,0.502812684
0.664441048,-0.102807073,-0.430694663,0.591864136
0.648111761,-0.181897236,-0.349309039,0.643769313
0.612114276,-0.258904235,-0.273299894,0.663127889
0.555062594,-0.32943768,-0.184871701,0.675455501
0.477589269,-0.389264424,-0.113372856,0.673242221
0.382414987,-0.434713746,0.007100909,0.644830041
0.273819745,-0.463278046,0.1146235,0.544630108
0.157578109,-0.474222539,0.233872647,0.51116898
0.040464192,-0.468714675,0.357267437,0.411851698
-0.070662819,-0.449674322,0.421529245,0.302548272
-0.169279,-0.421704862,0.502869669,0.20387079
-0.249868927,-0.390581835,0.520828453,0.08463963
-0.308436545,-0.362521639,0.542444891,0.02060296
-0.342661517,-0.343633945,0.550914381,-0.015276052
-0.352100677,-0.338913598,0.542450679,-0.029071865
-0.338113197,-0.351448963,0.544042546,0.019015662
-0.303520218,-0.382129424,0.552262365,0.058440828
-0.252027971,-0.429261149,0.584252571,0.158129611
-0.187807437,-0.488512018,0.56746797,0.262275669
-0.11508751,-0.553194493,0.54990061,0.385979618
-0.03762387,-0.614950306,0.571657937,0.461910604
0.041554042,-0.664624058,0.521901852,0.547842012
0.120335923,-0.693221057,0.515691017,0.627753679
0.197355779,-0.693223916,0.423869501,0.677721325
0.271927102,-0.659363739,0.391142266,0.728047566
0.343903814,-0.58943594,0.259348355,0.757690484
0.412766119,-0.485245327,0.124568895,0.788535648
0.477564567,-0.352315339,-0.06207511,0.758562678
0.536855134,-0.199557212,-0.229970401,0.743651432
0.588066214,-0.038852701,-0.419600538,0.696743232
0.627901936,0.116284581,-0.588345576,0.612710345
0.652440484,0.251967111,-0.710170877,0.509095428
0.657388086,0.355392254,-0.77438989,0.419251598
0.638992866,0.416331892,-0.835572354,0.350443315
0.594203226,0.428281324,-0.812359981,0.261060224
0.52135895,0.38950841,-0.761045827,0.184730347
0.420971032,0.303304192,-0.644678218,0.094243353
0.295669891,0.17783912,-0.461597264,0.092883238
0.150332839,0.025666673,-0.264441587,0.132379738
-0.008075235,-0.137578695,0.070992841,-0.034061288
-0.171017947,-0.294596373,0.42052674,-0.171044218
-0.329066756,-0.428197431,0.637961837,-0.131719557
-0.47275963,-0.523170429,0.739966207,-0.090476312
-0.593475534,-0.56769303,0.817789055,-0.144365558
-0.684352431,-0.554826089,0.843503868,-0.200995099
-0.740797019,-0.483391717,0.80687138,-0.2455086
-0.76104156,-0.357930369,0.777408104,-0.324262886
-0.746515784,-0.188369366,0.679670841,-0.373904736
-0.701486038,0.010857711,0.536303698,-0.465929408
-0.63268011,0.222261045,0.369229161,-0.557351755
-0.548568699,0.427064393,0.116869438,-0.671511151
-0.458500031,0.607082,-0.111015185,-0.744054929
-0.371853619,0.746495851,-0.305586323,-0.761815069
-0.296919583,0.833443486,-0.434639311,-0.700167749
-0.240355243,0.86104519,-0.506382805,-0.707259223
-0.206670113,0.827975011,-0.504405253,-0.68074783
-0.197667052,0.738542414,-0.413982257,-0.638716767
-0.212587467,0.601942776,-0.306054926,-0.608611482
-0.248403304,0.431169711,-0.151710999,-0.580901704
-0.300325638,0.241664251,-0.004526009,-0.587993813
-0.362439235,0.049591383,0.238376235,-0.547905413
-0.428432201,-0.129767446,0.48973854,-0.445000348
-0.492381418,-0.283468314,0.658351246,-0.319076323
-0.549193085,-0.402068064,0.742204907,-0.246997391
-0.595261568,-0.480276964,0.814494048,-0.173693601
-0.628670668,-0.517242856,0.811243617,-0.143774641
-0.6489149,-0.516300929,0.833025847,-0.131434671
-0.657092839,-0.484170034,0.80927007,-0.11748756
-0.655534143,-0.429980041,0.781007669,-0.132654345
-0.647155612,-0.364176358,0.742582057,-0.131346549
-0.635167474,-0.297190716,0.737460951,-0.179206447
-0.622565247,-0.23832503,0.677727029,-0.207076116
-0.611784561,-0.194893396,0.651970124,-0.221061451
-0.604466167,-0.171412147,0.620119141,-0.230065591
-0.601391972,-0.1694939,0.625781352,-0.239312472
-0.602523599,-0.187993218,0.626828698,-0.263292135
-0.60696379,-0.222992844,0.647229382,-0.213273663
-0.613471433,-0.268597268,0.677174074,-0.243354734
-0.620731459,-0.31780153,0.719928778,-0.194640579
-0.62732045,-0.363060167,0.769936964,-0.202669855
-0.632151117,-0.397233849,0.782741716,-0.190600599
-0.634509404,-0.414204816,0.777185629,-0.18023708
-0.633997141,-0.409340922,0.787535145,-0.191726426
-0.630705462,-0.37998315,0.765656593,-0.17068227
-0.624854559,-0.325448552,0.715382698,-0.174072625
-0.616560169,-0.246975346,0.650989502,-0.1850067
-0.605913982,-0.147572082,0.569897678,-0.25246886
-0.592785928,-0.031813893,0.509401703,-0.307069413
-0.576641591,0.09453728,0.418886646,-0.392708601
-0.556565533,0.225181414,0.301118511,-0.46276352
-0.531336892,0.353521254,0.210898876,-0.576589096
-0.499575387,0.473152543,0.054184828,-0.632183692
-0.459967716,0.578392628,-0.029548281,-0.69474771
-0.411442418,0.664309615,-0.135510738,-0.708235103
-0.35342513,0.727383091,-0.207872807,-0.712370659
-0.286139795,0.765742106,-0.295086673,-0.699471019
-0.210564349,0.77873755,-0.330834888,-0.654246683
-0.128387698,0.767439152,-0.393132154,-0.621345026
-0.042059468,0.734641978,-0.40162627,-0.588799359
0.045458665,0.684226757,-0.436548737,-0.50434396
0.130924292,0.621177135,-0.433352923,-0.435695844
0.211122902,0.551049449,-0.527319554,-0.328899769
0.283242458,0.479339413,-0.508308185,-0.224776766
0.34500894,0.411339569,-0.543731631,-0.121953787
0.395058881,0.351205308,-0.534894146,-0.02150564
0.433115266,0.301549271,-0.562118258,0.068769185
0.459727113,0.263713202,-0.54307429,0.101293366
0.476331423,0.237105889,-0.564232641,0.133973423
0.48511003,0.219218364,-0.551643036,0.170751325
0.488558185,0.20630575,-0.566414532,0.184959774
0.489258569,0.193515679,-0.528228794,0.192400257
0.489506927,0.175599,-0.53328031,0.197860239
0.491023629,0.147654155,-0.497002066,0.209609781
0.494721058,0.105588616,-0.498949119,0.223424004
0.500545516,0.046917963,-0.435097768,0.269618123
0.507719316,-0.028829167,-0.400638191,0.349492781
0.514680108,-0.119947446,-0.344312379,0.405203119
0.519101923,-0.222646884,-0.286374865,0.478438357
0.518433542,-0.331375103,-0.197445784,0.586924174
0.510193979,-0.439142041,-0.135402625,0.638514066
0.492290943,-0.538405022,0.007494112,0.719861071
0.463317339,-0.621805164,0.091197671,0.742900637
0.422696101,-0.682877067,0.177093612,0.749493008
0.370921746,-0.716979376,0.211785766,0.712035792
0.309367233,-0.721562359,0.276968615,0.726933869
0.240197459,-0.696561624,0.299819193,0.651478379
0.166404527,-0.644627553,0.299238784,0.617572206
0.091191369,-0.570601838,0.295037434,0.520423782
0.017675897,-0.481121965,0.324558753,0.447611493
-0.051181936,-0.384007916,0.335050928,0.298671225
-0.113031821,-0.287444486,0.33250511,0.166031946
-0.166241403,-0.199216372,0.311601723,0.019055269
-0.209943837,-0.125958402,0.282367497,-0.105472082
-0.24412509,-0.072652445,0.219351226,-0.223527733
-0.269403268,-0.042144001,0.209563737,-0.260755842
-0.286886596,-0.035136957,0.203386515,-0.287839805
-0.297995793,-0.05034914,0.23305503,-0.280461712
-0.30421634,-0.084506862,0.302275953,-0.277474506
-0.306924843,-0.132953815,0.387232701,-0.216976251
-0.307207876,-0.190239398,0.429660291,-0.175427497
-0.305827296,-0.25061679,0.482689494,-0.092871768
-0.303207263,-0.308608792,0.5282852,-0.019485676
-0.299489541,-0.359353004,0.546559031,0.041036471
-0.294661445,-0.399143418,0.570512187,0.07055254
-0.288617229,-0.425364956,0.587146846,0.145537085
-0.281450339,-0.436434803,0.598364464,0.164802372
-0.273516306,-0.432287085,0.599212761,0.177754795
-0.265209998,-0.413794697,0.566972456,0.157501165
-0.257116443,-0.382411179,0.567027025,0.151342594
-0.250004967,-0.340368263,0.549191194,0.119260073
-0.244625111,-0.290098236,0.497479074,0.090490401
-0.241618337,-0.234139748,0.480781813,-0.000402383
-0.24135051,-0.175068313,0.419935707,-0.065004333
-0.243953563,-0.115079389,0.355275482,-0.153017495
-0.249193686,-0.056223345,0.298006017,-0.234327626
-0.25640562,-0.000230126,0.205211177,-0.299611162
-0.264979849,0.051728061,0.123670662,-0.3172098
-0.274333363,0.098774799,0.086827679,-0.378269808
-0.283937736,0.140416009,0.047292604,-0.40527992
-0.293797469,0.1765157,0.022681179,-0.419197605
-0.304316554,0.207231421,0.025471604,-0.468265983
-0.316382133,0.232947722,-0.008729699,-0.4912923
-0.33138811,0.254082224,0.040709271,-0.491764306
-0.350679874,0.271169086,0.060148335,-0.558315176
-0.375606343,0.284487019,0.072122546,-0.592665115
-0.407143497,0.293919985,0.097939605,-0.612435004
-0.445047131,0.299299026,0.108972013,-0.622338858
-0.487928659,0.299946181,0.146495977,-0.667481881
-0.533119756,0.294660086,0.204703048,-0.695174751
-0.576416541,0.282126113,0.216786569,-0.736869873
-0.6125076,0.260820425,0.257403146,-0.724357064
-0.635356692,0.229323593,0.290113212,-0.750668045
-0.638828386,0.186582214,0.32966609,-0.710595027
-0.617570688,0.13210378,0.39355721,-0.665757694
-0.567757784,0.066238531,0.431157891,-0.589325248
-0.487891896,-0.009826895,0.446613844,-0.486661543
-0.379372683,-0.093797207,0.474167925,-0.355994178
-0.246857738,-0.182435868,0.51414455,-0.224365412
-0.098242705,-0.271900317,0.548219312,0.052641168
0.055918303,-0.357761261,0.561767753,0.323346251
0.203128777,-0.435570508,0.45395747,0.572561185
0.330141635,-0.501176371,0.34441564,0.693639317
0.424385345,-0.551024452,0.282410905,0.789734421
0.475247801,-0.582644534,0.247669629,0.819222706
0.475578965,-0.594653003,0.184065826,0.82197316
0.422715272,-0.586949643,0.19086276,0.802707015
0.318959212,-0.560610858,0.173496042,0.711512271
0.171869027,-0.517707649,0.234483942,0.59619236
-0.006229642,-0.461195561,0.332182759,0.429962544
-0.199297719,-0.394304782,0.476494601,0.175965245
-0.389028503,-0.320470172,0.54459488,-0.067800088
-0.556666167,-0.242991657,0.586503529,-0.312594714
-0.684903744,-0.164684984,0.549186216,-0.444516475
-0.759808378,-0.088210565,0.549573141,-0.531985712
-0.772257646,-0.015623673,0.504272307,-0.589362341
-0.71908099,0.051407728,0.468694424,-0.587765059
-0.60372494,0.110997009,0.351578415,-0.542508254
-0.43568769,0.161370456,0.209100012,-0.448913416
-0.229686569,0.200632522,0.00312409,-0.375213183
-0.004442178,0.226634552,-0.240423374,-0.156398367
0.21943019,0.237145583,-0.41523894,0.189250636
0.421445469,0.230024848,-0.528780858,0.354557736
0.583316156,0.203667822,-0.540897809,0.439652154
0.690880679,0.1571326,-0.589619922,0.490487963
0.735426796,0.090851096,-0.573720652,0.546281218
0.714560661,0.006983141,-0.509368497,0.542921638
0.632238753,-0.090910529,-0.42625023,0.527661914
0.498330623,-0.197375982,-0.263329589,0.497227876
0.327552797,-0.30529945,-0.045699179,0.520749544
0.137627293,-0.406650745,0.248268154,0.42695668
-0.052396147,-0.492931349,0.496675475,0.316780977
-0.224138264,-0.556073594,0.6270645,0.173704246
-0.36179111,-0.589247117,0.704787681,0.093895361
-0.45327347,-0.58776222,0.755409827,0.023568819
-0.491536366,-0.54958988,0.748529115,-0.002507544
-0.474951514,-0.475698852,0.665060279,-0.028855853
-0.406728279,-0.370590754,0.597517458,0.010042312
-0.294644376,-0.24160429,0.460192635,-0.058770319
-0.14998299,-0.098275916,0.287011098,-0.050832149
0.014088142,0.048108099,0.038690887,0.081952566
0.183738032,0.185891817,-0.360983587,0.31113735
0.345920911,0.304040812,-0.571207667,0.284156207
0.489573949,0.393157499,-0.693743863,0.252692145
0.60634171,0.446514844,-0.777882419,0.272723431
0.691166618,0.460530371,-0.81982632,0.302062891
0.742320088,0.435101834,-0.829606656,0.32665872
0.761091238,0.37337845,-0.796592211,0.377835667
0.751265593,0.281520147,-0.739409461,0.382239423
0.718348738,0.168032666,-0.683092797,0.416496164
0.668814048,0.042510198,-0.579491447,0.445400273
0.609257,-0.085074299,-0.4677577,0.536387989
0.545728183,-0.205430323,-0.301023618,0.576047306
0.483278433,-0.310869363,-0.194158783,0.620702418
0.425509553,-0.395623985,-0.051300683,0.622091198
0.374597256,-0.456462692,0.036453706,0.630334686
0.331440916,-0.49259404,0.087369043,0.602536967
0.295658558,-0.505232009,0.136798839,0.607970266
0.265922262,-0.497352825,0.169712711,0.584746011
0.240369305,-0.472998783,0.143709262,0.571941814
0.216893019,-0.436654021,0.154772758,0.545540533
0.193435603,-0.392627115,0.173928292,0.52066799
0.168214275,-0.344571189,0.166038468,0.462689687
0.139909667,-0.295254943,0.156072597,0.429916154
0.107732398,-0.246266318,0.180652945,0.329771847
0.071501568,-0.198266575,0.142649709,0.284238016
0.03178245,-0.151320845,0.153913333,0.177168302
-0.010194247,-0.104959968,0.105689314,0.111608831
-0.052709338,-0.058608459,0.081657389,-0.012121014
-0.093545329,-0.012026701,0.025858075,-0.076513889
-0.129989205,0.034448187,-0.008155946,-0.221860604
-0.159111584,0.079761714,-0.056301425,-0.287107269
-0.177945601,0.122131671,-0.097364337,-0.34151722
-0.18368518,0.159161562,-0.133736194,-0.383403775
-0.17413816,0.188114581,-0.141366716,-0.365975968
-0.147827582,0.206218784,-0.176422687,-0.325492573
-0.104319582,0.210981802,-0.181131462,-0.310823494
-0.044758258,0.200494178,-0.265694499,-0.216931048
0.02842106,0.173834253,-0.244243365,-0.103157359
0.111512427,0.131258939,-0.290421506,0.063753507
0.199382863,0.074051594,-0.224186793,0.253944824
0.286095323,0.004646785,-0.205036288,0.377237991
0.365291062,-0.073601479,-0.165178534,0.49850774
0.430684479,-0.156812425,-0.159160746,0.569585326
0.47691145,-0.240605233,-0.096673282,0.631928123
0.499851729,-0.320813166,-0.089854547,0.685908895
0.497172811,-0.393791577,-0.040499471,0.7208691
0.468897496,-0.456259567,0.022334601,0.725531008
0.417224743,-0.505993251,0.101696186,0.729713369
0.346391383,-0.541924794,0.157240165,0.690533334
0.262446763,-0.563924325,0.243825893,0.664148122
0.172530184,-0.572916126,0.304696788,0.626475218
0.084188006,-0.570622952,0.394529956,0.549320663
0.004617172,-0.559385358,0.423642138,0.464444329
-0.060156323,-0.541729131,0.488992397,0.410885942
-0.105799534,-0.520205127,0.484344994,0.324071616
-0.130117709,-0.497240912,0.528206353,0.330816323
-0.133247724,-0.474286901,0.526363518,0.278023343
-0.117460106,-0.45207986,0.50225011,0.303406239
-0.086814797,-0.430749302,0.468483,0.301287823
-0.046560047,-0.409275815,0.45988739,0.356241844
-0.002431294,-0.386092977,0.420970979,0.368366245
0.040092551,-0.359191289,0.390948112,0.39767376
0.07649925,-0.326324207,0.319591116,0.397626612
0.103680115,-0.28578466,0.292301964,0.395812629
0.120317205,-0.236351716,0.216077911,0.375947363
0.126936728,-0.177899219,0.150789129,0.363720531
0.125598956,-0.111868714,0.07340295,0.334932159
0.119532337,-0.040931445,-0.021219268,0.292788171
0.112539768,0.030860239,-0.152159717,0.250583587
0.1084043,0.098302596,-0.269888289,0.197731351
0.110245302,0.155517973,-0.374256886,0.104221994
0.120043058,0.196515349,-0.395940733,0.06144142
0.138427526,0.215939738,-0.440949511,0.041544322
0.164433496,0.209580602,-0.435522406,0.078460407
0.195910133,0.17519768,-0.415788715,0.108772556
0.229851441,0.112889738,-0.35736488,0.209960019
0.262546986,0.025105508,-0.284561724,0.320437824
0.290606126,-0.08307731,-0.136348494,0.415052339
0.311451529,-0.204382783,-0.001981453,0.501825908
0.323458448,-0.330016058,0.121399585,0.580952202
0.326422576,-0.450384707,0.180818637,0.637035016
0.321474056,-0.556054236,0.264901261,0.71300786
0.310888875,-0.638627743,0.346619493,0.713564991
0.297634258,-0.691698566,0.387694149,0.714043536
0.284892633,-0.711340284,0.410254932,0.729941866
0.275555942,-0.696494735,0.426124535,0.707027271
0.271271435,-0.649240629,0.398883366,0.698872986
0.272427161,-0.574201902,0.324065582,0.721648818
0.278038409,-0.477999866,0.230850505,0.667926565
0.285339606,-0.368617154,0.117849472,0.653183422
0.290447317,-0.254346943,0.023130591,0.639833398
0.288741174,-0.142943463,-0.088576499,0.570696075
0.275468022,-0.040836998,-0.212882039,0.48821229
0.246672357,0.047421793,-0.326428307,0.422027302
0.199656017,0.119423172,-0.377414736,0.286190588
0.133804458,0.174901076,-0.429379005,0.131877854
0.050810345,0.215363809,-0.422728545,-0.023941679
-0.045395032,0.24352702,-0.412974421,-0.227425647
-0.148624739,0.262625854,-0.330053224,-0.373315779
-0.251172861,0.275795596,-0.204871441,-0.520589799
-0.344402119,0.285404377,-0.084262087,-0.643853031
-0.419681978,0.292663138,0.000751163,-0.657130361
-0.469421045,0.297571686,0.086251178,-0.692083605
-0.487666518,0.298820646,0.140086878,-0.70706464
-0.47110332,0.294426998,0.14123835,-0.665066112
-0.419292101,0.282355133,0.130526518,-0.609724795
-0.334618976,0.260714632,0.074378988,-0.563782019
-0.22246347,0.228721189,-0.036034576,-0.464653848
-0.090512141,0.187241196,-0.117231602,-0.319834788
0.051983947,0.13872983,-0.187232337,-0.069244641
0.195067806,0.08738562,-0.184829462,0.230309343
0.329029586,0.038696965,-0.199026548,0.462177206
0.445199772,-0.001244116,-0.239277264,0.53338129
0.536897147,-0.026430013,-0.338808581,0.586805185
0.599709065,-0.031940751,-0.360606823,0.618300787
0.631807108,-0.014838177,-0.427522714,0.600737174
0.634259899,0.025230481,-0.48875502,0.561079319
0.610412675,0.08588957,-0.550829419,0.478766987
0.565467658,0.161993569,-0.621002216,0.396696958
0.506015607,0.245860173,-0.652755723,0.271809614
0.439191126,0.32821051,-0.722627329,0.173330602
0.372005318,0.399122509,-0.737957075,0.02625876
0.310632624,0.449129301,-0.737973291,-0.073243433
0.259962482,0.470473842,-0.702911591,-0.143198104
0.223126815,0.457955007,-0.646055247,-0.201020686
0.201115804,0.409553227,-0.608510434,-0.189370146
0.193055247,0.326761484,-0.538696395,-0.141281256
0.196341204,0.21457114,-0.445325184,-0.016219948
0.206793964,0.080918298,-0.312586426,0.118252571
0.219222976,-0.064347543,-0.061056215,0.272277015
0.227903778,-0.210357544,0.156197719,0.381760695
0.227182293,-0.346409426,0.290699041,0.468310101
0.212107297,-0.463129428,0.319779394,0.520271909
0.178856488,-0.553077268,0.418713441,0.545919193
0.125301366,-0.611581383,0.458068269,0.558485039
0.05140333,-0.637013865,0.504982705,0.499575306
-0.040786376,-0.630219905,0.53105753,0.447501131
-0.147139404,-0.594351534,0.572603038,0.38335393
-0.261605516,-0.534317593,0.626805825,0.230270852
-0.376661627,-0.455754833,0.685440367,0.080308541
-0.483925096,-0.364477158,0.678015785,-0.083918089
-0.574902955,-0.265783364,0.658763109,-0.259683822
-0.64179235,-0.163973072,0.618129548,-0.419450902
-0.678362181,-0.062331993,0.540904569,-0.51542447
-0.68062897,0.03700104,0.481915981,-0.569534998
-0.647369014,0.132693164,0.357621845,-0.61292959
-0.580663395,0.223730507,0.273463092,-0.606300151
-0.485756387,0.309163369,0.126009631,-0.622448572
-0.370648266,0.387666031,0.005708545,-0.6043758
-0.245698639,0.457340902,-0.168429335,-0.550123764
-0.122511141,0.515669609,-0.32379481,-0.49220704
-0.012877197,0.559684478,-0.451617275,-0.468872169
0.07234592,0.586402722,-0.506096247,-0.379768166
0.124611516,0.593121826,-0.547669734,-0.359395989
0.138397204,0.578137773,-0.517683556,-0.333935279
0.112030179,0.541295086,-0.48549519,-0.324172131
0.04819679,0.484010657,-0.437726227,-0.375800572
-0.046582776,0.40956785,-0.319960547,-0.405115348
-0.162419989,0.323064441,-0.231117075,-0.485077412
-0.286893784,0.230954313,-0.048552448,-0.572854326
-0.406438715,0.140527011,0.15170858,-0.610448645
-0.507700327,0.059163264,0.307725195,-0.62422469
-0.578973271,-0.006409863,0.431885135,-0.577278153
-0.611334262,-0.050885655,0.526923352,-0.572364859
-0.599614082,-0.07087227,0.534064291,-0.510830363
-0.5430324,-0.065299981,0.504309869,-0.440222674
-0.444955301,-0.035662417,0.447351296,-0.361595668
-0.312436755,0.014444459,0.29837342,-0.325137237
-0.15549164,0.079679689,0.080223734,-0.263302817
0.014142463,0.153444605,-0.137273124,-0.06645376
0.184269729,0.228740485,-0.382053175,0.191136613
0.343523611,0.298860731,-0.540159118,0.272568494
0.482464557,0.358139882,-0.65632513,0.25506552
0.594342809,0.402328532,-0.746661217,0.278997017
0.675546077,0.429095478,-0.779157466,0.331109868
