xI_actual,xI_real,xI_imag
9.21E-05,-0.19405031,0.502515665
9.21E-05,-0.105138125,0.486012995
9.21E-05,-0.016624231,0.458184608
9.21E-05,0.065589622,0.421562975
9.21E-05,0.136377893,0.378944137
9.22E-05,0.191682437,0.333195529
9.22E-05,0.228882454,0.286995813
9.22E-05,0.246894135,0.242661562
9.22E-05,0.246200615,0.202007446
9.22E-05,0.228725559,0.166294135
9.22E-05,0.19760113,0.136185778
9.22E-05,0.156825872,0.111826569
9.22E-05,0.110883517,0.092935568
9.22E-05,0.06431899,0.078894979
9.22E-05,0.021353284,0.068924556
9.22E-05,-0.014431138,0.062181331
9.22E-05,-0.040382592,0.05789055
9.22E-05,-0.054896887,0.055393081
9.22E-05,-0.057504702,0.054205624
9.22E-05,-0.04878565,0.053998699
9.22E-05,-0.03022987,0.054586003
9.22E-05,-0.00403028,0.055814086
9.22E-05,0.027195954,0.057534901
9.22E-05,0.06065299,0.059499953
9.22E-05,0.093676579,0.061306966
9.22E-05,0.123906337,0.062369336
9.22E-05,0.149505048,0.061910157
9.22E-05,0.169236534,0.059015133
9.22E-05,0.182499725,0.05269819
9.22E-05,0.18931062,0.042011886
9.22E-05,0.190225554,0.026174796
9.22E-05,0.186197404,0.004706468
9.22E-05,0.178466869,-0.022484587
9.22E-05,0.168361475,-0.054973252
9.22E-05,0.157228302,-0.091801066
9.22E-05,0.146284819,-0.131486723
9.22E-05,0.136569857,-0.172046451
9.22E-05,0.128860206,-0.211167016
9.22E-05,0.123724512,-0.246319147
9.22E-05,0.121495161,-0.274987085
9.22E-05,0.12229621,-0.294865899
9.22E-05,0.126114281,-0.304072205
9.22E-05,0.132779973,-0.301323091
9.22E-05,0.142021049,-0.286100462
9.22E-05,0.153453023,-0.258727475
9.22E-05,0.166552619,-0.220386752
9.22E-05,0.180634703,-0.173070648
9.22E-05,0.194830415,-0.119475143
9.22E-05,0.20804406,-0.062785774
9.22E-05,0.218969244,-0.00649483
9.22E-05,0.226095951,0.045909547
9.22E-05,0.227748755,0.091148403
9.22E-05,0.222214166,0.126446253
9.22E-05,0.207847674,0.149736938
9.22E-05,0.183223673,0.159800784
9.22E-05,0.147292592,0.156397533
9.22E-05,0.099565616,0.140240438
9.22E-05,0.04025678,0.112982049
9.22E-05,-0.029627799,0.077074774
9.22E-05,-0.108227675,0.035560103
9.22E-05,-0.192850343,-0.008137386
9.22E-05,-0.280068641,-0.05047625
9.22E-05,-0.365894843,-0.088106869
9.22E-05,-0.445990222,-0.118066754
9.22E-05,-0.515993154,-0.138036872
9.22E-05,-0.571798704,-0.146511748
9.22E-05,-0.609866573,-0.142912887
9.22E-05,-0.627573456,-0.127594602
9.22E-05,-0.623374727,-0.101817723
9.22E-05,-0.597009708,-0.067649225
9.22E-05,-0.549581772,-0.027749423
9.22E-05,-0.483467322,0.014803117
9.22E-05,-0.402256801,0.056837628
9.22E-05,-0.310436704,0.095298403
9.22E-05,-0.213114842,0.127560829
9.22E-05,-0.115644755,0.151610025
9.22E-05,-0.023257165,0.166262599
9.22E-05,0.05936256,0.171237781
9.22E-05,0.128398644,0.167223109
9.22E-05,0.181162917,0.155777867
9.22E-05,0.216265703,0.139239539
9.22E-05,0.233707542,0.120472383
9.22E-05,0.23482435,0.102624727
9.22E-05,0.222093453,0.088820571
9.22E-05,0.198951541,0.081834091
9.22E-05,0.169431331,0.083811177
9.22E-05,0.137797665,0.096038253
9.22E-05,0.108230676,0.118715011
9.22E-05,0.084410132,0.150926587
9.22E-05,0.069253608,0.190650831
9.22E-05,0.064704682,0.23487659
9.22E-05,0.071593397,0.279862567
9.22E-05,0.089597669,0.321432978
9.22E-05,0.117335856,0.355381995
9.22E-05,0.15251779,0.377847769
9.22E-05,0.192183735,0.385731867
9.22E-05,0.232980029,0.377017086
9.22E-05,0.271463817,0.351037559
9.22E-05,0.30442778,0.308625264
9.22E-05,0.329136217,0.252084162
9.22E-05,0.343579801,0.18509565
9.22E-05,0.346580102,0.112416973
9.22E-05,0.337914368,0.039521279
9.22E-05,0.318274455,-0.027915248
9.22E-05,0.289182898,-0.084474748
9.23E-05,0.252866513,-0.125521224
9.23E-05,0.212033117,-0.14766627
9.23E-05,0.169666695,-0.149095303
9.23E-05,0.128781481,-0.129771201
9.23E-05,0.092193611,-0.091510798
9.23E-05,0.062347135,-0.037852994
9.23E-05,0.041110201,0.026255913
9.23E-05,0.029714709,0.094857163
9.23E-05,0.028655696,0.16152124
9.23E-05,0.037723857,0.219941176
9.23E-05,0.056030978,0.264502175
9.23E-05,0.082119779,0.290811747
9.23E-05,0.114067744,0.296097228
9.23E-05,0.14963304,0.279488283
9.23E-05,0.186417743,0.242090895
9.23E-05,0.222027108,0.18688371
9.23E-05,0.25419493,0.118429015
9.23E-05,0.280917046,0.042449838
9.23E-05,0.300586914,-0.03471364
9.23E-05,0.312047449,-0.106683882
9.23E-05,0.314655737,-0.167667233
9.23E-05,0.308308726,-0.212942944
9.23E-05,0.293462617,-0.239311211
9.23E-05,0.271070544,-0.245318387
9.23E-05,0.242564191,-0.231355783
9.23E-05,0.209730575,-0.199579788
9.23E-05,0.174668978,-0.153589226
9.23E-05,0.139615151,-0.09806771
9.23E-05,0.106848735,-0.038266099
9.23E-05,0.07854167,0.020559887
9.23E-05,0.056626378,0.073633879
9.23E-05,0.042663681,0.11715076
9.23E-05,0.037707872,0.148586507
9.23E-05,0.042252042,0.166882492
9.23E-05,0.05613992,0.172487938
9.23E-05,0.078553361,0.167215879
9.23E-05,0.108035912,0.153951604
9.23E-05,0.14256472,0.136260272
9.23E-05,0.179661253,0.117923245
9.23E-05,0.216518138,0.102504828
9.23E-05,0.250198205,0.092879183
9.23E-05,0.277828098,0.090934574
9.23E-05,0.296788064,0.097314181
9.23E-05,0.304911534,0.111352326
9.23E-05,0.300635332,0.131155441
9.23E-05,0.283159451,0.153806439
9.23E-05,0.252509179,0.175683823
9.23E-05,0.209565541,0.192887512
9.23E-05,0.15603138,0.20165051
9.23E-05,0.094328915,0.198774616
9.23E-05,0.027485243,0.182011565
9.23E-05,-0.041080908,0.150317615
9.23E-05,-0.107762091,0.103991185
9.23E-05,-0.16899162,0.044739388
9.23E-05,-0.221481496,-0.024485844
9.23E-05,-0.262408694,-0.099730978
9.23E-05,-0.289644949,-0.17630813
9.23E-05,-0.301814035,-0.24926487
9.23E-05,-0.298425935,-0.31375129
9.23E-05,-0.279874714,-0.365407175
9.23E-05,-0.247400983,-0.400744957
9.23E-05,-0.202990355,-0.417349786
9.23E-05,-0.149258421,-0.414088199
9.23E-05,-0.089237567,-0.391128193
9.23E-05,-0.02618505,-0.349906095
9.23E-05,0.036620366,-0.292945731
9.23E-05,0.096079083,-0.223662678
9.23E-05,0.149478009,-0.146072777
9.23E-05,0.19465869,-0.064508829
9.23E-05,0.230076707,0.016694088
9.23E-05,0.254931744,0.093460053
9.23E-05,0.269172486,0.162179588
9.23E-05,0.273416404,0.219916553
9.23E-05,0.268935985,0.264504957
9.23E-05,0.257488348,0.294601935
9.23E-05,0.24119634,0.309719102
9.23E-05,0.2223046,0.310127633
9.23E-05,0.203090064,0.296852523
9.23E-05,0.18561544,0.271532125
9.23E-05,0.171570107,0.236303974
9.23E-05,0.162173299,0.193703635
9.23E-05,0.158056323,0.146535541
9.23E-05,0.159212046,0.097702605
9.23E-05,0.165019715,0.050150259
9.23E-05,0.174281218,0.006658625
9.23E-05,0.185346928,-0.030218191
9.23E-05,0.196228955,-0.058315467
9.23E-05,0.204783389,-0.075965716
9.23E-05,0.20890929,-0.082059827
9.23E-05,0.206690379,-0.076184201
9.23E-05,0.196598353,-0.058596508
9.23E-05,0.1776164,-0.030274653
9.23E-05,0.149347427,0.007140653
9.23E-05,0.112032001,0.05142625
9.23E-05,0.066583445,0.09991961
9.23E-05,0.014497114,0.14965672
9.23E-05,-0.042242417,0.197621274
9.23E-05,-0.101296525,0.240884699
9.23E-05,-0.160162369,0.276880916
9.23E-05,-0.216306215,0.303520773
9.24E-05,-0.267377982,0.31939888
9.24E-05,-0.311339396,0.323854876
9.24E-05,-0.34657105,0.317000093
9.24E-05,-0.37197605,0.299699728
9.24E-05,-0.386972978,0.27346623
9.24E-05,-0.39152602,0.240314393
9.24E-05,-0.386046902,0.202562328
9.24E-05,-0.371343606,0.162618485
9.24E-05,-0.348507642,0.12280564
9.24E-05,-0.318816995,0.085108069
9.24E-05,-0.283629381,0.051072978
9.24E-05,-0.24429202,0.021679403
9.24E-05,-0.202115433,-0.002673789
9.24E-05,-0.158312378,-0.022166126
9.24E-05,-0.114022696,-0.037471013
9.24E-05,-0.070293558,-0.049626983
9.24E-05,-0.028156655,-0.059878901
9.24E-05,0.011363873,-0.069519903
9.24E-05,0.047250841,-0.079734231
9.24E-05,0.078451835,-0.091449691
9.24E-05,0.103938233,-0.105246409
9.24E-05,0.122735954,-0.12133458
9.24E-05,0.13400301,-0.139524518
9.24E-05,0.137168633,-0.15929862
9.24E-05,0.131971326,-0.179886716
9.24E-05,0.118619356,-0.20037859
9.24E-05,0.097809458,-0.219865906
9.24E-05,0.070807568,-0.237531081
9.24E-05,0.039417485,-0.252747396
9.24E-05,0.005877198,-0.265145104
9.24E-05,-0.027226291,-0.274623016
9.24E-05,-0.057152171,-0.281357933
9.24E-05,-0.081260932,-0.285692417
9.24E-05,-0.097212837,-0.288110086
9.24E-05,-0.103217186,-0.289143504
9.24E-05,-0.098234274,-0.289203118
9.24E-05,-0.082148011,-0.288596201
9.24E-05,-0.055813695,-0.287396785
9.24E-05,-0.0210533,-0.285449313
9.24E-05,0.01944895,-0.282376081
9.24E-05,0.062338752,-0.277640022
9.24E-05,0.103876281,-0.270596382
9.24E-05,0.140257213,-0.260604933
9.24E-05,0.167958717,-0.247134712
9.24E-05,0.184090562,-0.22985098
9.24E-05,0.186675257,-0.208689162
9.24E-05,0.174899684,-0.183911056
9.24E-05,0.149200507,-0.156087062
9.24E-05,0.11129934,-0.126076812
9.24E-05,0.064086602,-0.094974754
9.24E-05,0.0113827,-0.063977744
9.24E-05,-0.042369624,-0.034293425
9.24E-05,-0.092502778,-0.007028489
9.24E-05,-0.134530558,0.016945473
9.24E-05,-0.164558615,0.037031661
9.24E-05,-0.179659641,0.052994909
9.24E-05,-0.178126972,0.064937614
9.24E-05,-0.159672303,0.073301324
9.24E-05,-0.125461637,0.078756734
9.24E-05,-0.078032564,0.082163913
9.24E-05,-0.021055676,0.084399592
9.24E-05,0.040919333,0.086297372
9.24E-05,0.102907155,0.08852122
9.24E-05,0.159879954,0.09150232
9.24E-05,0.207240356,0.095402905
9.24E-05,0.241143147,0.100082473
9.24E-05,0.258871149,0.105174289
9.24E-05,0.25903973,0.110120595
9.24E-05,0.241673176,0.114275189
9.24E-05,0.20820813,0.116980784
9.24E-05,0.161348299,0.117699399
9.24E-05,0.104793601,0.116036965
9.24E-05,0.042921452,0.111843102
9.24E-05,-0.019547754,0.105189497
9.24E-05,-0.078000405,0.096367894
9.24E-05,-0.128275347,0.085823223
9.24E-05,-0.166984228,0.074088539
9.24E-05,-0.191751072,0.061655042
9.24E-05,-0.201415574,0.048907079
9.24E-05,-0.196013433,0.036029779
9.24E-05,-0.176789204,0.022954079
9.24E-05,-0.146021634,0.009365051
9.24E-05,-0.106818462,-0.005323109
9.24E-05,-0.06282726,-0.021824581
9.24E-05,-0.017926971,-0.040930133
9.24E-05,0.024084964,-0.063322513
9.24E-05,0.059811908,-0.089451444
9.24E-05,0.086498737,-0.119383505
9.24E-05,0.102231306,-0.152698078
9.24E-05,0.106063743,-0.188400965
9.24E-05,0.098103624,-0.224928268
9.24E-05,0.079413631,-0.260172271
9.24E-05,0.051964473,-0.291625416
9.24E-05,0.018403866,-0.316537194
9.24E-05,-0.018116084,-0.332156993
9.24E-05,-0.054237917,-0.335945191
9.24E-05,-0.086656477,-0.325873828
9.24E-05,-0.112393453,-0.300593129
9.24E-05,-0.129034924,-0.259662344
9.24E-05,-0.134924992,-0.203655687
9.25E-05,-0.129299955,-0.13420275
9.25E-05,-0.112372372,-0.053902492
9.25E-05,-0.085310969,0.033742908
9.25E-05,-0.050144976,0.124582828
9.25E-05,-0.00964385,0.214095273
9.25E-05,0.032939815,0.297656613
9.25E-05,0.074083899,0.370883663
9.25E-05,0.11031187,0.429910289
9.25E-05,0.138439703,0.471693312
9.25E-05,0.155856016,0.494146766
9.25E-05,0.160740047,0.496314492
9.25E-05,0.152183444,0.478373759
9.25E-05,0.130309595,0.441629432
9.25E-05,0.096226645,0.388337515
9.25E-05,0.051963854,0.321559967
9.25E-05,0.00029612,0.244936544
9.25E-05,-0.055497085,0.16240694
9.25E-05,-0.111877184,0.077982309
9.25E-05,-0.165362488,-0.004483585
9.25E-05,-0.212798082,-0.081530196
9.25E-05,-0.251604737,-0.150181454
9.25E-05,-0.279977091,-0.208132062
9.25E-05,-0.296998931,-0.253742278
9.25E-05,-0.302677832,-0.286039206
9.25E-05,-0.297891606,-0.304747453
9.25E-05,-0.284259335,-0.310176248
9.25E-05,-0.263948555,-0.303139413
9.25E-05,-0.239435712,-0.284930291
9.25E-05,-0.213222238,-0.257151561
9.25E-05,-0.187630028,-0.221696255
9.25E-05,-0.164515367,-0.180630705
9.25E-05,-0.145155243,-0.136131012
9.25E-05,-0.130128282,-0.090434066
9.25E-05,-0.119309604,-0.045682626
9.25E-05,-0.111911987,-0.003958563
9.25E-05,-0.106630192,0.032887916
9.25E-05,-0.101836388,0.063287588
9.25E-05,-0.095751823,0.086025653
9.25E-05,-0.086734981,0.100338467
9.25E-05,-0.07341109,0.105945434
9.25E-05,-0.054871715,0.103091342
9.25E-05,-0.030799935,0.092551407
9.25E-05,-0.001465547,0.075546431
9.25E-05,0.03227207,0.053698851
9.25E-05,0.069069879,0.028884105
9.25E-05,0.107241369,0.00306093
9.25E-05,0.144954793,-0.021882869
9.25E-05,0.180382297,-0.044303509
9.25E-05,0.211883967,-0.062972196
9.25E-05,0.238183035,-0.077223808
9.25E-05,0.258418689,-0.08697985
9.25E-05,0.272199738,-0.092778622
9.25E-05,0.279590043,-0.095724911
9.25E-05,0.281032301,-0.09731713
9.25E-05,0.27722199,-0.099283958
9.25E-05,0.268973643,-0.103377609
9.25E-05,0.257093449,-0.111044293
9.25E-05,0.242237392,-0.1232752
9.25E-05,0.224807417,-0.140358231
9.25E-05,0.20491947,-0.16176861
9.25E-05,0.182412429,-0.186112374
9.25E-05,0.156890638,-0.211193308
9.25E-05,0.127844792,-0.234180494
9.25E-05,0.094774721,-0.251794187
9.25E-05,0.05736844,-0.260717636
9.25E-05,0.015629901,-0.257860508
9.25E-05,-0.029976316,-0.24076661
9.25E-05,-0.078485792,-0.207939228
9.25E-05,-0.128350088,-0.159067533
9.25E-05,-0.177526524,-0.095199234
9.25E-05,-0.223556171,-0.018752401
9.25E-05,-0.263742419,0.066582962
9.25E-05,-0.295325354,0.156092228
9.25E-05,-0.315760756,0.244391602
9.25E-05,-0.322877583,0.325870705
9.25E-05,-0.315155311,0.395134035
9.25E-05,-0.291860772,0.447508028
9.25E-05,-0.253151311,0.479444553
9.25E-05,-0.200144321,0.48886412
9.25E-05,-0.134845255,0.475345756
9.25E-05,-0.060077034,0.440201115
9.25E-05,0.020685887,0.386328485
9.25E-05,0.103595152,0.318023299
9.25E-05,0.184600713,0.240574572
9.25E-05,0.259766198,0.159807939
9.25E-05,0.32550104,0.081619525
9.25E-05,0.378798489,0.011424802
9.25E-05,0.417397564,-0.046223749
9.25E-05,0.439934793,-0.088021191
9.25E-05,0.446000069,-0.112120312
9.25E-05,0.43612009,-0.118194277
9.25E-05,0.411727493,-0.107407531
9.25E-05,0.375046611,-0.082161468
9.25E-05,0.328936296,-0.04584085
9.25E-05,0.276679032,-0.002388426
9.25E-05,0.221800406,0.044070142
9.25E-05,0.16786391,0.089665876
9.25E-05,0.118251205,0.131082077
9.25E-05,0.075945267,0.165869852
9.25E-05,0.043428025,0.192551688
9.26E-05,0.022462339,0.210711158
9.26E-05,0.014064261,0.220850831
9.26E-05,0.018418183,0.224280984
9.26E-05,0.03485433,0.222852192
9.26E-05,0.061921224,0.218647619
9.26E-05,0.097426077,0.213729299
9.26E-05,0.138613533,0.209852407
9.26E-05,0.182274979,0.208256004
9.26E-05,0.224990665,0.209558002
9.26E-05,0.263338944,0.213642092
9.26E-05,0.294097824,0.219778262
9.26E-05,0.314496643,0.226682968
9.26E-05,0.322431679,0.232679223
9.26E-05,0.31657558,0.235955223
9.26E-05,0.296561048,0.234737836
9.26E-05,0.263016053,0.227484204
9.26E-05,0.217535241,0.213105296
9.26E-05,0.162637175,0.191005497
9.26E-05,0.10158078,0.16121983
9.26E-05,0.038168501,0.124333778
9.26E-05,-0.02351005,0.08149884
9.26E-05,-0.079375467,0.034281268
9.26E-05,-0.125645867,-0.015434608
9.26E-05,-0.159127787,-0.065582147
9.26E-05,-0.177436319,-0.114056011
9.26E-05,-0.179220929,-0.158833097
9.26E-05,-0.164249742,-0.198048904
9.26E-05,-0.133448336,-0.23010745
9.26E-05,-0.088829776,-0.253667743
9.26E-05,-0.033378236,-0.267717274
9.26E-05,0.029165416,-0.271563525
9.26E-05,0.094587362,-0.264815793
9.26E-05,0.158505666,-0.24742794
9.26E-05,0.216638988,-0.219664781
9.26E-05,0.26515517,-0.182092289
9.26E-05,0.30090095,-0.13562251
9.26E-05,0.32161039,-0.081484829
9.26E-05,0.326051626,-0.021226986
9.26E-05,0.314076846,0.043308402
9.26E-05,0.286602146,0.11004832
9.26E-05,0.245526856,0.176730452
9.26E-05,0.193540071,0.241048391
9.26E-05,0.133961812,0.300726705
9.26E-05,0.070476887,0.353675266
9.26E-05,0.006875351,0.398100508
9.26E-05,-0.0531455,0.432630691
9.26E-05,-0.106270851,0.456432814
9.26E-05,-0.149697906,0.469211586
9.26E-05,-0.18130833,0.471265319
9.26E-05,-0.199756248,0.463423297
9.26E-05,-0.204479494,0.446964535
9.26E-05,-0.195733912,0.423468853
9.26E-05,-0.174478357,0.394709908
9.26E-05,-0.142310557,0.362461266
9.26E-05,-0.101354226,0.328374658
9.26E-05,-0.054045467,0.293818913
9.26E-05,-0.003025334,0.259849724
9.26E-05,0.049041131,0.227139524
9.26E-05,0.099609538,0.196011715
9.26E-05,0.146436372,0.166499375
9.26E-05,0.187644105,0.138456673
9.26E-05,0.221862975,0.111676024
9.26E-05,0.248252046,0.086005815
9.26E-05,0.266540262,0.061472498
9.26E-05,0.277013331,0.038328723
9.26E-05,0.280452368,0.01710957
9.26E-05,0.278066876,-0.001462334
9.26E-05,0.271354196,-0.016496879
9.26E-05,0.261979821,-0.027104093
9.26E-05,0.251649892,-0.032541699
9.26E-05,0.241910848,-0.032340312
9.26E-05,0.234045659,-0.026508808
9.26E-05,0.228942997,-0.015575774
9.26E-05,0.226993874,-0.000649748
9.26E-05,0.228069425,0.016583295
9.26E-05,0.23150471,0.034024375
9.26E-05,0.236144877,0.049271433
9.26E-05,0.240434294,0.059888418
9.26E-05,0.242575905,0.063643287
9.26E-05,0.240668648,0.058745062
9.26E-05,0.232907991,0.044072691
9.26E-05,0.217761889,0.019349851
9.26E-05,0.194137037,-0.014785739
9.26E-05,0.161504294,-0.056812731
9.26E-05,0.120024738,-0.104415871
9.26E-05,0.070518306,-0.154702909
9.26E-05,0.014507001,-0.20446977
9.26E-05,-0.045924465,-0.250521766
9.26E-05,-0.108225646,-0.290003539
9.26E-05,-0.169566517,-0.320656465
9.26E-05,-0.227070638,-0.341079839
9.26E-05,-0.27799562,-0.350874028
9.26E-05,-0.319934405,-0.350624448
9.26E-05,-0.350996151,-0.341854571
9.26E-05,-0.369929254,-0.326820685
9.26E-05,-0.376208515,-0.308240508
9.26E-05,-0.370005597,-0.28896109
9.26E-05,-0.35220144,-0.271599103
9.26E-05,-0.32425253,-0.258262201
9.26E-05,-0.288043187,-0.250250113
9.27E-05,-0.24574149,-0.247917044
9.27E-05,-0.199612105,-0.250629068
9.27E-05,-0.15184694,-0.25683041
9.27E-05,-0.104393827,-0.264251205
9.27E-05,-0.058886469,-0.270222224
9.27E-05,-0.016549581,-0.271963117
9.27E-05,0.021853276,-0.267038591
9.27E-05,0.055957087,-0.253676166
9.27E-05,0.085743325,-0.231062212
9.27E-05,0.111462465,-0.19951117
9.27E-05,0.133554235,-0.160564796
9.27E-05,0.152483304,-0.116878601
9.27E-05,0.168700423,-0.07201358
9.27E-05,0.182524853,-0.030114794
9.27E-05,0.194120885,0.004548078
9.27E-05,0.20347154,0.02799624
9.27E-05,0.2103881,0.037025252
9.27E-05,0.214561868,0.029623675
9.27E-05,0.215619462,0.005208676
9.27E-05,0.213198641,-0.035115848
9.27E-05,0.206998579,-0.088639759
9.27E-05,0.196891623,-0.151146337
9.27E-05,0.182938512,-0.217237596
9.27E-05,0.165421801,-0.28079171
9.27E-05,0.144874174,-0.335435131
9.27E-05,0.122024987,-0.375149221
9.27E-05,0.097799506,-0.394819377
9.27E-05,0.073242831,-0.390665406
9.27E-05,0.049474502,-0.360662909
9.27E-05,0.027615378,-0.304757232
9.27E-05,0.008744252,-0.224902694
9.27E-05,-0.00616984,-0.124934344
9.27E-05,-0.016293835,-0.010321153
9.27E-05,-0.020938181,0.112302945
9.27E-05,-0.019634107,0.235633365
9.27E-05,-0.012064247,0.352272302
9.27E-05,0.001861156,0.455358717
9.27E-05,0.022041926,0.539025363
9.27E-05,0.04812554,0.598894553
9.27E-05,0.079538006,0.63236112
9.27E-05,0.115439017,0.638744365
9.27E-05,0.154677385,0.619289187
9.27E-05,0.195817408,0.576955064
9.27E-05,0.237100503,0.516154556
9.27E-05,0.276466476,0.442258308
9.27E-05,0.311610724,0.361152955
9.27E-05,0.340051889,0.278691861
9.27E-05,0.359219427,0.200215328
9.27E-05,0.366640408,0.130090503
9.27E-05,0.36008785,0.071455003
9.27E-05,0.337752752,0.025926533
9.27E-05,0.298477963,-0.006333564
9.27E-05,0.24187697,-0.026601207
9.27E-05,0.168534109,-0.037308115
9.27E-05,0.080054352,-0.04168154
9.27E-05,-0.020888421,-0.043370153
9.27E-05,-0.130614673,-0.045961767
9.27E-05,-0.244564361,-0.052540422
9.27E-05,-0.35753764,-0.065331267
9.27E-05,-0.463958725,-0.085429696
9.27E-05,-0.558212291,-0.112580012
9.27E-05,-0.635061532,-0.145264123
9.27E-05,-0.689989335,-0.18077166
9.27E-05,-0.719567096,-0.215488981
9.27E-05,-0.721754916,-0.245278666
9.27E-05,-0.696120876,-0.265935319
9.27E-05,-0.643901569,-0.273668973
9.27E-05,-0.56806352,-0.265539397
9.27E-05,-0.473078236,-0.239865667
9.27E-05,-0.364742084,-0.196483054
9.27E-05,-0.249730064,-0.136868107
9.27E-05,-0.135202878,-0.064126264
9.27E-05,-0.028286531,0.017255333
9.27E-05,0.064428119,0.101729577
9.27E-05,0.137359359,0.183173403
9.27E-05,0.186338629,0.255441455
9.27E-05,0.208922529,0.312955187
9.27E-05,0.204556643,0.351194658
9.27E-05,0.174608853,0.367223816
9.27E-05,0.122276868,0.359925868
9.27E-05,0.052275258,0.330199099
9.27E-05,-0.029478829,0.280868419
9.27E-05,-0.116365138,0.216447524
9.27E-05,-0.201581792,0.142725119
9.27E-05,-0.278649442,0.066220493
9.27E-05,-0.341945619,-0.006444885
9.27E-05,-0.38706228,-0.069198027
9.27E-05,-0.411167087,-0.117106111
9.27E-05,-0.413143671,-0.146847834
9.27E-05,-0.393646078,-0.157049594
9.27E-05,-0.354943521,-0.148400443
9.27E-05,-0.300699814,-0.12356575
